# 1/sqrt(pi)*exp(-(x+2)^2)
// perfect normal distribution
-0.788301	+0.129953
-0.771588	+0.124760
-0.754875	+0.119708
-0.738162	+0.114796
-0.721448	+0.110024
-0.704735	+0.105391
-0.688022	+0.100897
-0.671309	+0.096541
-0.654596	+0.092322
-0.637883	+0.088237
-0.621170	+0.084286
-0.604457	+0.080467
-0.587744	+0.076778
-0.571031	+0.073218
-0.554318	+0.069783
-0.537604	+0.066473
-0.520891	+0.063284
-0.504178	+0.060214
-0.487465	+0.057262
-0.470752	+0.054423
-0.454039	+0.051697
-0.437326	+0.049079
-0.420613	+0.046569
-0.403900	+0.044162
-0.387187	+0.041856
-0.370474	+0.039648
-0.353760	+0.037535
-0.337047	+0.035516
-0.320334	+0.033586
-0.303621	+0.031744
-0.286908	+0.029985
-0.270195	+0.028309
-0.253482	+0.026711
-0.236769	+0.025189
-0.220056	+0.023741
-0.203343	+0.022363
-0.186630	+0.021054
-0.169916	+0.019810
-0.153203	+0.018629
-0.136490	+0.017509
-0.119777	+0.016447
-0.103064	+0.015441
-0.086351	+0.014488
-0.069638	+0.013587
-0.052925	+0.012734
-0.036212	+0.011928
-0.019499	+0.011167
-0.002786	+0.010449
+0.013928	+0.009772
+0.030641	+0.009133
+0.047354	+0.008531
+0.064067	+0.007965
+0.080780	+0.007432
+0.097493	+0.006930
+0.114206	+0.006459
+0.130919	+0.006017
+0.147632	+0.005602
+0.164345	+0.005212
+0.181058	+0.004847
+0.197772	+0.004505
+0.214485	+0.004185
+0.231198	+0.003885
+0.247911	+0.003605
+0.264624	+0.003343
+0.281337	+0.003098
+0.298050	+0.002870
+0.314763	+0.002657
+0.331476	+0.002459
+0.348189	+0.002274
+0.364903	+0.002101
+0.381616	+0.001941
+0.398329	+0.001792
+0.415042	+0.001654
+0.431755	+0.001525
+0.448468	+0.001406
+0.465181	+0.001295
+0.481894	+0.001192
+0.498607	+0.001097
+0.515320	+0.001009
+0.532033	+0.000927
+0.548747	+0.000852
+0.565460	+0.000782
+0.582173	+0.000717
+0.598886	+0.000658
+0.615599	+0.000603
+0.632312	+0.000552
+0.649025	+0.000506
+0.665738	+0.000463
+0.682451	+0.000423
+0.699164	+0.000387
+0.715877	+0.000353
+0.732591	+0.000322
+0.749304	+0.000294
+0.766017	+0.000268
+0.782730	+0.000245
+0.799443	+0.000223
+0.816156	+0.000203
+0.832869	+0.000185
+0.849582	+0.000168
+0.866295	+0.000153
+0.883008	+0.000139
+0.899721	+0.000126
+0.916435	+0.000114
+0.933148	+0.000104
+0.949861	+0.000094
+0.966574	+0.000085
+0.983287	+0.000077
+1.000000	+0.000070
